,cars,demands,labels,locations,megacluster,streetName,streetSide,clusterID
1750,0.0,0.0,B404603,"[454007.1161, 4619719.72]",0,S SOUTH CHICAGO AVE,W,22
1751,0.0,0.0,B404604,"[453995.5944, 4619636.536]",0,S EXCHANGE AVE,W,22
1752,0.0,0.0,B404605,"[454009.6778, 4619649.67]",0,S EXCHANGE AVE,E,22
1753,0.142857143,0.142857143,B404606,"[454143.8084, 4619588.356]",0,S SOUTH CHICAGO AVE,W,22
1754,3.407407407,1.592592593,B404607,"[454249.0107, 4619485.833]",0,S SOUTH CHICAGO AVE,W,22
1755,1.0,0.5,B404609,"[454233.5978, 4619517.659]",0,S SOUTH CHICAGO AVE,E,22
1756,1.583333333,0.666666667,B404610,"[454120.5253, 4619627.812]",0,S SOUTH CHICAGO AVE,E,22
1757,2.181818182,0.636363636,B404611,"[454159.5843, 4619648.121]",0,S COMMERCIAL AVE,E,22
1758,2.614194299,0.417808036,B405601,"[451114.3979, 4620727.524]",0,E 87TH ST,S,5
1759,2.614194299,0.417808036,B405602,"[451218.9074, 4620728.533]",0,E 87TH ST,S,5
1760,3.933333333,2.466666667,B405603,"[451429.6036, 4620731.044]",0,E 87TH ST,S,5
1761,2.614194299,0.417808036,B405605,"[451753.1436, 4620738.467]",0,E 87TH ST,N,5
1762,2.111111111,1.555555556,B405606,"[451651.8464, 4620734.151]",0,E 87TH ST,S,5
1763,2.614194299,0.417808036,B405608,"[451783.0709, 4620735.71]",0,E 87TH ST,S,5
1764,1.7,1.2,B405609,"[451877.152, 4620736.688]",0,E 87TH ST,S,5
1765,2.0,1.0,B405610,"[451960.6956, 4620737.904]",0,E 87TH ST,S,5
1766,3.0,2.0,B405611,"[452062.0289, 4620739.336]",0,E 87TH ST,S,5
1767,2.614194299,0.417808036,B405612,"[452040.0749, 4620741.927]",0,E 87TH ST,N,5
1768,1.0,1.0,B405613,"[451976.387, 4620741.188]",0,E 87TH ST,N,5
1769,1.0,1.0,B405614,"[451854.921, 4620739.504]",0,E 87TH ST,N,5
1770,2.25,1.5,B405615,"[451608.9812, 4620736.718]",0,E 87TH ST,N,5
1771,3.625,1.875,B405617,"[451406.7578, 4620733.699]",0,E 87TH ST,N,5
1772,2.614194299,0.417808036,B405619,"[451203.3675, 4620731.195]",0,E 87TH ST,N,5
1773,1.066666667,0.266666667,B406101,"[437971.7235, 4641638.553]",0,W FULLERTON AVE,N,15
1774,1.863636364,0.727272727,B406102,"[437807.4584, 4641637.329]",0,W FULLERTON AVE,N,15
1775,1.523809524,0.619047619,B406103,"[437635.3544, 4641636.289]",0,W FULLERTON AVE,N,15
1776,2.6,1.0,B406104,"[437451.4597, 4641634.912]",0,W FULLERTON AVE,N,11
1777,3.03030303,1.151515152,B406106,"[437371.0843, 4641619.223]",0,W FULLERTON AVE,S,11
1778,4.393939394,1.515151515,B406108,"[437641.0868, 4641619.932]",0,W FULLERTON AVE,S,15
1779,2.838709677,0.806451613,B406110,"[437750.1957, 4641621.764]",0,W FULLERTON AVE,S,15
1780,0.074074074,0.0,B406112,"[437956.5848, 4641622.363]",0,W FULLERTON AVE,S,15
1781,1.516129032,0.612903226,B407202,"[445492.9622, 4644240.43]",0,W PATTERSON AVE,N,13
1782,3.085714286,0.6,B407204,"[445543.0336, 4644323.368]",0,W WAVELAND AVE,N,13
1783,6.864864865,0.945945946,B407205,"[445409.595, 4644414.467]",0,N CLARK ST,W,13
1784,3.257142857,0.542857143,B407207,"[445292.4957, 4644550.628]",0,W GRACE ST,N,13
1785,3.294117647,0.470588235,B407208,"[445311.8483, 4644584.255]",0,N CLARK ST,W,13
1786,5.194444444,0.75,B407209,"[445385.9245, 4644461.032]",0,N CLARK ST,E,13
1787,2.205882353,0.323529412,B407211,"[445359.8373, 4644438.61]",0,N RACINE AVE,E,13
1788,1.305555556,0.138888889,B407213,"[445534.2976, 4644320.514]",0,W WAVELAND AVE,S,13
1789,1.485714286,0.171428571,B407214,"[445303.5335, 4644547.696]",0,W GRACE ST,S,13
1790,2.614194299,0.417808036,B408601,"[448318.4124, 4615765.916]",0,S MICHIGAN AVE,W,23
1791,2.614194299,0.417808036,B408602,"[448318.6334, 4615688.193]",0,S MICHIGAN AVE,W,23
1792,2.614194299,0.417808036,B408603,"[448319.3493, 4615586.168]",0,S MICHIGAN AVE,W,23
1793,2.614194299,0.417808036,B408604,"[448319.4386, 4615482.536]",0,S MICHIGAN AVE,W,23
1794,2.614194299,0.417808036,B408605,"[448322.4149, 4615508.311]",0,S MICHIGAN AVE,E,23
1795,2.614194299,0.417808036,B408606,"[448322.3676, 4615563.631]",0,S MICHIGAN AVE,E,23
1796,2.614194299,0.417808036,B408607,"[448321.2779, 4615714.359]",0,S MICHIGAN AVE,E,23
1797,2.614194299,0.417808036,B408608,"[448243.6178, 4615833.002]",0,E 111TH ST,S,23
1798,2.614194299,0.417808036,B408609,"[448321.5102, 4615769.896]",0,S MICHIGAN AVE,E,23
1799,2.614194299,0.417808036,B408610,"[448257.2532, 4615835.74]",0,E 111TH ST,N,23
1800,2.614194299,0.417808036,B408611,"[448166.7895, 4615834.781]",0,E 111TH ST,N,23
1801,2.614194299,0.417808036,B408612,"[448147.6758, 4615954.224]",0,S STATE ST,E,23
1802,2.614194299,0.417808036,B409601,"[448319.3964, 4615376.012]",0,S MICHIGAN AVE,W,23
1803,2.614194299,0.417808036,B409602,"[448321.5368, 4615278.087]",0,S MICHIGAN AVE,W,23
1804,2.614194299,0.417808036,B409603,"[448326.9866, 4615159.289]",0,S MICHIGAN AVE,W,23
1805,2.614194299,0.417808036,B409604,"[448329.6771, 4615083.486]",0,S MICHIGAN AVE,W,23
1806,2.614194299,0.417808036,B409605,"[448332.5963, 4615085.856]",0,S MICHIGAN AVE,E,23
1807,2.614194299,0.417808036,B409606,"[448329.4324, 4615173.337]",0,S MICHIGAN AVE,E,23
1808,2.614194299,0.417808036,B409607,"[448322.8222, 4615317.052]",0,S MICHIGAN AVE,E,23
1809,2.614194299,0.417808036,B409608,"[448322.2377, 4615375.324]",0,S MICHIGAN AVE,E,23
1810,0.5,0.0,B410101,"[442958.8963, 4644212.591]",0,N WESTERN AVE,E,19
1811,2.614194299,0.417808036,B410102,"[442949.6322, 4644232.175]",0,N WESTERN AVE,W,19
1812,7.333333333,3.0,B411201,"[443081.1222, 4642376.942]",0,N ELSTON AVE,W,26
1813,2.614194299,0.417808036,B411203,"[442975.489, 4642432.44]",0,N WESTERN AVE,E,26
1814,2.614194299,0.417808036,B411204,"[442963.5654, 4642393.998]",0,N WESTERN AVE,W,26
1815,2.614194299,0.417808036,B411206,"[442920.5711, 4642474.829]",0,W DIVERSEY AVE,N,26
1816,2.614194299,0.417808036,B411207,"[442837.2766, 4642602.261]",0,N ELSTON AVE,W,26
1817,2.614194299,0.417808036,B411208,"[442880.3771, 4642565.089]",0,N ELSTON AVE,E,26
1818,2.0,0.0,B411209,"[443062.7019, 4642398.107]",0,N ELSTON AVE,E,26
1819,2.614194299,0.417808036,B411210,"[442566.3584, 4642496.847]",0,N ROCKWELL ST,E,26
1820,0.0,0.0,B411211,"[443063.4095, 4642116.071]",0,N JONES ST,W,26
1821,2.0,0.0,B411213,"[443518.8999, 4641965.511]",0,N ELSTON AVE,W,26
1822,0.5,0.25,B412101,"[438017.2476, 4642447.704]",0,W DIVERSEY AVE,N,11
1823,2.166666667,1.0,B412106,"[437940.8538, 4642440.688]",0,W DIVERSEY AVE,S,11
1824,3.555555556,1.222222222,B413102,"[435583.9131, 4643234.517]",0,W BELMONT AVE,N,11
1825,2.076923077,0.846153846,B413104,"[435522.9729, 4643228.668]",0,W BELMONT AVE,S,11
1826,1.444444444,0.222222222,B413106,"[435718.8048, 4643229.784]",0,W BELMONT AVE,S,11
1827,0.0,0.0,B413107,"[435741.8005, 4643235.137]",0,W BELMONT AVE,N,11
1833,0.75,0.25,B418101,"[444558.7621, 4648562.725]",0,W VICTORIA ST,S,4
1834,0.666666667,0.333333333,B418102,"[444533.7458, 4648629.658]",0,N CLARK ST,E,4
1835,1.777777778,0.555555556,B418103,"[444521.9373, 4648789.42]",0,N CLARK ST,E,4
1836,1.555555556,0.222222222,B418104,"[444514.9138, 4648903.732]",0,N CLARK ST,E,17
1837,0.428571429,0.0,B418105,"[444514.3957, 4648990.196]",0,N CLARK ST,E,17
1838,0.0,0.0,B418106,"[444511.4393, 4649095.667]",0,N CLARK ST,E,17
1839,0.125,0.0,B418107,"[444485.7677, 4649070.404]",0,N CLARK ST,W,17
1840,2.375,0.25,B418109,"[444495.7, 4648780.183]",0,N CLARK ST,W,4
1841,0.875,0.375,B418110,"[444539.8231, 4648490.332]",0,N CLARK ST,W,4
1842,0.0,0.0,B418112,"[444488.2886, 4648945.748]",0,N CLARK ST,W,17
1843,1.0,1.0,B419601,"[446458.8249, 4622177.508]",0,S HALSTED ST,E,25
1844,4.0,2.0,B419602,"[446510.4175, 4622292.045]",0,W 79TH ST,N,25
1845,3.5,2.0,B419603,"[446511.3437, 4622289.15]",0,W 79TH ST,S,25
1846,3.0,3.0,B419604,"[446455.9603, 4622368.438]",0,S HALSTED ST,E,25
1847,1.0,1.0,B419606,"[446454.8756, 4622216.087]",0,S HALSTED ST,W,25
1848,0.4375,0.0,B423101,"[442803.1571, 4648962.415]",0,W PETERSON AVE,N,8
1849,0.1875,0.0,B423102,"[442143.5379, 4648942.519]",0,W PETERSON AVE,S,8
1850,2.058823529,0.411764706,B423103,"[442210.2568, 4648940.092]",0,W PETERSON AVE,S,8
1851,2.705882353,0.705882353,B423104,"[442319.7254, 4648940.053]",0,W PETERSON AVE,S,8
1852,1.777777778,0.833333333,B423105,"[442412.2916, 4648939.745]",0,W PETERSON AVE,S,8
1853,2.058823529,0.411764706,B423106,"[442526.0977, 4648944.335]",0,W PETERSON AVE,S,8
1854,1.117647059,0.294117647,B423107,"[442605.5085, 4648940.843]",0,W PETERSON AVE,S,8
1855,1.647058824,0.058823529,B423108,"[442719.2335, 4648944.654]",0,W PETERSON AVE,S,8
1856,0.117647059,0.0,B423109,"[442833.8812, 4648943.127]",0,W PETERSON AVE,S,8
1857,9.962962963,1.277777778,B425201,"[444961.5586, 4644049.112]",0,N SOUTHPORT AVE,W,13
1858,1.603448276,0.24137931,B425203,"[444940.0848, 4643907.86]",0,W CORNELIA AVE,S,13
1859,8.357142857,1.071428571,B425204,"[444964.4293, 4643854.371]",0,N SOUTHPORT AVE,W,13
1860,2.410714286,0.357142857,B425206,"[444965.5467, 4643713.2]",0,W ROSCOE ST,N,13
1861,2.211538462,0.211538462,B425207,"[444965.5649, 4643698.752]",0,W ROSCOE ST,S,13
1862,1.150943396,0.113207547,B425209,"[444969.0942, 4643512.56]",0,W SCHOOL ST,N,13
1863,1.457627119,0.06779661,B425211,"[444970.8224, 4643319.422]",0,N SOUTHPORT AVE,W,13
1864,2.296296296,0.240740741,B425213,"[444998.9426, 4643607.22]",0,W HENDERSON ST,S,13
1865,1.245283019,0.339622642,B425214,"[445004.1696, 4643604.147]",0,W HENDERSON ST,N,13
1866,4.327272727,0.472727273,B425215,"[444969.5075, 4643650.381]",0,N SOUTHPORT AVE,E,13
1867,1.642857143,0.196428571,B425216,"[444997.5686, 4643708.897]",0,W ROSCOE ST,S,13
1868,1.178571429,0.071428571,B425217,"[445004.0883, 4643706.207]",0,W ROSCOE ST,N,13
1869,4.283018868,0.547169811,B425218,"[444968.6812, 4643761.498]",0,N SOUTHPORT AVE,E,13
1870,1.962264151,0.283018868,B425219,"[444991.3147, 4643807.386]",0,W NEWPORT AVE,S,13
1871,1.2,0.14,B425220,"[444993.5451, 4643809.91]",0,W NEWPORT AVE,N,13
1872,5.153846154,0.480769231,B425221,"[444967.1798, 4643871.388]",0,N SOUTHPORT AVE,E,13
1873,6.721311475,0.540983607,B425222,"[444966.0227, 4643989.119]",0,N SOUTHPORT AVE,E,13
1874,0.555555556,0.055555556,B425224,"[444970.1172, 4643432.494]",0,N SOUTHPORT AVE,W,13
1875,0.807017544,0.070175439,B425225,"[444968.2453, 4643564.04]",0,N SOUTHPORT AVE,W,13
1876,0.685185185,0.111111111,B425227,"[444950.7076, 4643503.09]",0,W SCHOOL ST,S,13
1877,1.929824561,0.333333333,B425228,"[444942.0861, 4643911.197]",0,W CORNELIA AVE,N,13
1878,1.698113208,0.20754717,B425229,"[444973.9659, 4643326.463]",0,N SOUTHPORT AVE,E,13
1879,1.111111111,0.111111111,B425230,"[444971.5035, 4643546.847]",0,N SOUTHPORT AVE,E,13
1880,3.457627119,0.389830508,B426201,"[446579.26, 4643398.726]",0,N BROADWAY ST,W,13
1881,4.35483871,0.419354839,B426202,"[446543.0005, 4643322.683]",0,W BELMONT AVE,N,13
1882,1.847457627,0.220338983,B426204,"[446555.1529, 4643319.822]",0,W BELMONT AVE,S,13
1883,3.3,0.316666667,B426205,"[446580.4262, 4643258.101]",0,N BROADWAY ST,W,13
1884,2.105263158,0.403508772,B426206,"[446539.621, 4643220.803]",0,W BRIAR PL,N,13
1885,2.271186441,0.254237288,B426207,"[446556.7773, 4643218.015]",0,W BRIAR PL,S,13
1886,5.555555556,0.428571429,B426208,"[446582.5051, 4643150.087]",0,N BROADWAY ST,W,13
1887,3.983050847,0.406779661,B426209,"[446585.4222, 4643160.977]",0,N BROADWAY ST,E,13
1888,4.37037037,0.611111111,B426210,"[446584.2204, 4643245.169]",0,N BROADWAY ST,E,13
1889,4.966666667,0.533333333,B426211,"[446582.3031, 4643411.608]",0,N BROADWAY ST,E,13
1890,0.678571429,0.25,B426212,"[446614.8187, 4643166.958]",0,W BRIAR PL,S,13
1891,1.172413793,0.327586207,B426213,"[446614.6207, 4643170.172]",0,W BRIAR PL,N,13
1892,1.155172414,0.189655172,B426214,"[446612.4751, 4643439.515]",0,W MELROSE ST,S,13
1893,9.073170732,0.951219512,B427201,"[445931.5895, 4643310.084]",0,W BELMONT AVE,S,13
1894,1.25,0.136363636,B427203,"[446131.7851, 4643312.496]",0,W BELMONT AVE,S,13
1895,2.818181818,0.25,B427204,"[446092.7256, 4643315.118]",0,W BELMONT AVE,N,13
1896,8.333333333,1.0,B427205,"[445965.9719, 4643313.699]",0,W BELMONT AVE,N,13
1897,6.421052632,0.605263158,B428201,"[445283.5053, 4643307.07]",0,W BELMONT AVE,N,13
1898,2.184210526,0.368421053,B428202,"[445174.1349, 4643318.158]",0,N LAKEWOOD AVE,E,13
1899,2.210526316,0.289473684,B428203,"[445170.7586, 4643320.123]",0,N LAKEWOOD AVE,W,13
1900,8.578947368,1.184210526,B428204,"[445041.552, 4643303.565]",0,W BELMONT AVE,N,13
1901,7.282051282,0.897435897,B428206,"[444908.7323, 4643301.491]",0,W BELMONT AVE,N,13
1902,0.857142857,0.428571429,B429101,"[438974.3415, 4642456.892]",0,W DIVERSEY AVE,N,15
1903,3.0,0.5,B429103,"[438853.8011, 4642454.49]",0,W DIVERSEY AVE,N,15
1904,3.0,0.555555556,B429104,"[438781.997, 4642454.327]",0,W DIVERSEY AVE,N,15
1905,3.181818182,1.363636364,B429105,"[438824.1959, 4642446.176]",0,W DIVERSEY AVE,S,15
1906,0.285714286,0.285714286,B429106,"[438910.4948, 4642469.089]",0,N KOSTNER AVE,W,15
1907,1.1,0.4,B429107,"[438917.2199, 4642485.503]",0,N KOSTNER AVE,E,15
1908,2.614194299,0.417808036,B430601,"[440141.4377, 4625476.887]",0,S SPRINGFIELD AVE,E,9
1909,0.0,0.0,B430602,"[439988.774, 4625454.626]",0,W 63RD ST,N,9
1910,2.614194299,0.417808036,B430604,"[439866.6099, 4625454.154]",0,W 63RD ST,N,9
1911,2.614194299,0.417808036,B430605,"[439835.5204, 4625501.499]",0,S KOMENSKY AVE,E,9
1912,2.614194299,0.417808036,B430606,"[439832.3596, 4625503.357]",0,S KOMENSKY AVE,W,9
1913,2.614194299,0.417808036,B430607,"[439833.306, 4625437.001]",0,S KOMENSKY AVE,W,9
1914,2.614194299,0.417808036,B430608,"[439877.3421, 4625451.399]",0,W 63RD ST,S,9
1915,2.0,1.5,B430609,"[440074.5838, 4625452.907]",0,W 63RD ST,S,9
1916,2.614194299,0.417808036,B430610,"[438619.6494, 4625422.003]",0,S KNOX AVE,E,24
1917,2.614194299,0.417808036,B430611,"[438616.3561, 4625421.365]",0,S KNOX AVE,W,24
1918,2.614194299,0.417808036,B430613,"[439836.195, 4625435.922]",0,S KOMENSKY AVE,E,9
1919,1.5,1.5,B431602,"[436595.6391, 4625455.665]",0,S PARKSIDE AVE,E,24
1920,2.614194299,0.417808036,B431605,"[436390.2168, 4625430.728]",0,S MASSASOIT AVE,W,24
1921,2.614194299,0.417808036,B431607,"[436291.9353, 4625433.826]",0,S MENARD AVE,E,24
1922,2.614194299,0.417808036,B431608,"[436288.7557, 4625433.576]",0,S MENARD AVE,W,24
1923,2.614194299,0.417808036,B431614,"[436696.596, 4625389.642]",0,S CENTRAL AVE,W,24
1924,2.614194299,0.417808036,B431615,"[436699.649, 4625394.556]",0,S CENTRAL AVE,E,24
1925,1.0,1.0,B431616,"[436897.9795, 4625399.021]",0,S LINDER AVE,W,24
1926,2.614194299,0.417808036,B431617,"[436900.7383, 4625402.161]",0,S LINDER AVE,E,24
1927,0.0,0.0,B431618,"[437099.4941, 4625397.966]",0,S LONG AVE,W,24
1928,2.614194299,0.417808036,B431619,"[437102.4463, 4625404.104]",0,S LONG AVE,E,24
1929,0.0,0.0,B431620,"[437200.7078, 4625398.686]",0,S LOREL AVE,W,24
1930,0.0,0.0,B431621,"[437203.7092, 4625404.102]",0,S LOREL AVE,E,24
1931,2.614194299,0.417808036,B431622,"[438008.6387, 4625411.399]",0,S LAPORTE AVE,W,24
1932,2.614194299,0.417808036,B431623,"[438011.8436, 4625421.087]",0,S LAPORTE AVE,E,24
1933,2.614194299,0.417808036,B431624,"[438211.7743, 4625417.524]",0,S LACROSSE AVE,W,24
1934,2.614194299,0.417808036,B431625,"[438214.9847, 4625414.997]",0,S LACROSSE AVE,E,24
1935,2.614194299,0.417808036,B431626,"[438413.2009, 4625419.338]",0,S KEATING AVE,W,24
1936,2.614194299,0.417808036,B431627,"[438416.2897, 4625422.087]",0,S KEATING AVE,E,24
1937,0.5,0.5,B431628,"[436492.048, 4625425.659]",0,S MAJOR AVE,W,24
1938,2.076923077,0.615384615,B432101,"[433221.2588, 4641631.538]",0,W GRAND AVE,S,21
1939,1.0,0.5,B432104,"[433381.319, 4641597.208]",0,W GRAND AVE,S,21
1940,1.2,0.2,B432106,"[433516.3187, 4641591.322]",0,W GRAND AVE,S,21
1941,0.25,0.0,B432107,"[433512.9124, 4641601.373]",0,W GRAND AVE,N,21
1942,1.0,0.833333333,B432108,"[433361.7545, 4641607.473]",0,W GRAND AVE,N,21
1943,0.571428571,0.285714286,B432109,"[433299.8453, 4641655.017]",0,N NEVA AVE,W,21
1944,1.8,0.8,B432110,"[433250.3013, 4641634.436]",0,W GRAND AVE,N,21
1945,0.0,0.0,B432112,"[433448.4475, 4641554.687]",0,N NORDICA AVE,E,21
1946,1.916666667,0.75,B433102,"[439178.6879, 4641652.389]",0,W FULLERTON AVE,N,15
1947,3.76,1.2,B433103,"[439078.8785, 4641651.234]",0,W FULLERTON AVE,N,15
1948,0.954545455,0.181818182,B433104,"[439031.0427, 4641665.398]",0,N LOWELL AVE,E,15
1949,3.620689655,0.827586207,B433105,"[438985.7783, 4641633.07]",0,W FULLERTON AVE,S,15
1950,4.3125,1.1875,B433106,"[439076.3448, 4641630.088]",0,W FULLERTON AVE,S,15
1951,2.285714286,0.928571429,B433107,"[439268.9541, 4641637.382]",0,W FULLERTON AVE,S,15
1952,2.733333333,0.666666667,B433108,"[439174.5633, 4641635.711]",0,W FULLERTON AVE,S,15
1953,0.333333333,0.125,B433109,"[438129.0156, 4641512.567]",0,N CICERO AVE,E,15
1954,0.115384615,0.0,B433110,"[438131.153, 4641561.887]",0,N CICERO AVE,E,15
1955,0.692307692,0.346153846,B433111,"[438186.9201, 4641626.763]",0,W FULLERTON AVE,S,15
1956,1.875,0.4375,B433112,"[438173.1744, 4641643.401]",0,W FULLERTON AVE,N,15
1957,1.071428571,0.571428571,B433113,"[438129.5877, 4641686.371]",0,N CICERO AVE,E,15
1958,0.071428571,0.0,B433114,"[438110.5541, 4641698.419]",0,N CICERO AVE,W,15
1959,0.25,0.041666667,B433117,"[438111.8175, 4641497.467]",0,N CICERO AVE,W,15
1960,0.666666667,0.133333333,B433121,"[439266.664, 4641653.517]",0,W FULLERTON AVE,N,15
1961,0.0,0.0,B433122,"[438111.9027, 4641569.086]",0,N CICERO AVE,W,15
1962,1.368421053,0.947368421,B434101,"[440074.1807, 4641660.28]",0,W FULLERTON AVE,N,7
1963,0.133333333,0.066666667,B434102,"[440048.9415, 4641669.003]",0,N AVERS AVE,E,7
1964,0.25,0.1875,B434103,"[440041.6622, 4641666.883]",0,N AVERS AVE,W,7
1965,1.416666667,0.833333333,B434104,"[440017.6759, 4641659.573]",0,W FULLERTON AVE,N,7
1966,0.1875,0.125,B434105,"[439945.7998, 4641672.315]",0,N SPRINGFIELD AVE,E,7
1967,0.695652174,0.217391304,B434107,"[439884.917, 4641658.289]",0,W FULLERTON AVE,N,7
1968,0.333333333,0.041666667,B434108,"[439785.2545, 4641659.246]",0,W FULLERTON AVE,N,15
1969,2.137931034,0.551724138,B434110,"[439794.5446, 4641640.392]",0,W FULLERTON AVE,S,15
1970,0.928571429,0.392857143,B434111,"[439895.4941, 4641640.981]",0,W FULLERTON AVE,S,7
1971,0.391304348,0.304347826,B434112,"[439939.0403, 4641623.849]",0,N SPRINGFIELD AVE,W,7
1972,0.681818182,0.363636364,B434113,"[439946.1506, 4641622.347]",0,N SPRINGFIELD AVE,E,7
1973,1.371428571,0.485714286,B434114,"[439997.1757, 4641643.336]",0,W FULLERTON AVE,S,7
1974,0.272727273,0.090909091,B434116,"[440049.0358, 4641611.93]",0,N AVERS AVE,E,7
1975,1.258064516,0.387096774,B434117,"[440081.723, 4641642.629]",0,W FULLERTON AVE,S,7
1976,0.166666667,0.111111111,B434118,"[439933.6054, 4641656.906]",0,N SPRINGFIELD AVE,W,7
1977,0.346153846,0.076923077,B434119,"[439698.6922, 4641641.258]",0,W FULLERTON AVE,S,15
1978,0.272727273,0.090909091,B434120,"[440041.7041, 4641618.654]",0,N AVERS AVE,W,7
1979,0.791666667,0.291666667,B435101,"[440510.2581, 4641664.916]",0,W FULLERTON AVE,N,7
1980,1.0,0.388888889,B435102,"[440451.3437, 4641675.392]",0,N MONTICELLO AVE,E,7
1981,0.4,0.133333333,B435103,"[440445.2493, 4641674.444]",0,N MONTICELLO AVE,W,7
1982,3.333333333,0.388888889,B435104,"[440412.299, 4641664.178]",0,W FULLERTON AVE,N,7
1983,1.826086957,0.913043478,B435105,"[440288.9392, 4641661.658]",0,W FULLERTON AVE,N,7
1984,0.533333333,0.2,B435106,"[440250.1004, 4641675.193]",0,N RIDGEWAY AVE,E,7
1985,3.111111111,1.111111111,B435108,"[440193.6425, 4641659.245]",0,W FULLERTON AVE,N,7
1986,0.285714286,0.0,B435109,"[440149.7897, 4641672.594]",0,N HAMLIN AVE,E,7
1987,0.266666667,0.2,B435110,"[440141.5259, 4641671.332]",0,N HAMLIN AVE,W,7
1988,3.939393939,1.424242424,B435111,"[440187.8779, 4641646.044]",0,W FULLERTON AVE,S,7
1989,1.971428571,0.828571429,B435113,"[440292.3544, 4641643.744]",0,W FULLERTON AVE,S,7
1990,0.136363636,0.090909091,B435115,"[440351.1184, 4641618.605]",0,N LAWNDALE AVE,E,7
1991,0.821428571,0.607142857,B435116,"[440410.0293, 4641647.835]",0,W FULLERTON AVE,S,7
1992,0.090909091,0.090909091,B435117,"[440446.5721, 4641621.801]",0,N MONTICELLO AVE,W,7
1993,0.5,0.272727273,B435118,"[440451.8836, 4641619.453]",0,N MONTICELLO AVE,E,7
1994,1.068965517,0.620689655,B435119,"[440502.5239, 4641645.975]",0,W FULLERTON AVE,S,7
1995,0.086956522,0.086956522,B435120,"[440243.7791, 4641619.729]",0,N RIDGEWAY AVE,W,7
1996,0.5,0.166666667,B435121,"[440250.7718, 4641621.781]",0,N RIDGEWAY AVE,E,7
1997,0.045454545,0.045454545,B435122,"[440344.8309, 4641622.322]",0,N LAWNDALE AVE,W,7
1998,0.4,0.133333333,B435123,"[440243.022, 4641670.922]",0,N RIDGEWAY AVE,W,7
1999,4.227272727,1.454545455,B436101,"[441240.5997, 4641667.499]",0,W FULLERTON AVE,N,7
2000,1.222222222,0.277777778,B436103,"[441186.9688, 4641686.87]",0,N SAWYER AVE,W,7
2001,0.952380952,0.142857143,B436104,"[441121.813, 4641668.495]",0,W FULLERTON AVE,N,7
2002,0.625,0.25,B436105,"[441069.6062, 4641684.565]",0,N SPAULDING AVE,E,7
2003,0.571428571,0.071428571,B436106,"[441062.6826, 4641683.512]",0,N SPAULDING AVE,W,7
2004,1.9375,0.4375,B436107,"[441020.8082, 4641668.319]",0,W FULLERTON AVE,N,7
2005,1.35,0.3,B436108,"[440909.1081, 4641668.135]",0,W FULLERTON AVE,N,7
2006,1.043478261,0.304347826,B436109,"[440855.2865, 4641674.852]",0,N BERNARD ST,E,7
2007,0.764705882,0.411764706,B436110,"[440848.5909, 4641677.186]",0,N BERNARD ST,W,7
2008,2.318181818,0.227272727,B436111,"[440814.3619, 4641665.151]",0,W FULLERTON AVE,N,7
2009,3.826086957,1.217391304,B436112,"[440715.9497, 4641663.856]",0,W FULLERTON AVE,N,7
2010,1.0,0.375,B436113,"[440619.6865, 4641664.223]",0,W FULLERTON AVE,N,7
2011,0.076923077,0.0,B436114,"[440552.408, 4641678.496]",0,N CENTRAL PARK AVE,E,7
2012,0.0,0.0,B436115,"[440546.4707, 4641618.19]",0,N CENTRAL PARK AVE,W,7
2013,2.481481481,0.703703704,B436116,"[440598.3448, 4641648.225]",0,W FULLERTON AVE,S,7
2014,5.444444444,1.592592593,B436117,"[440734.6016, 4641646.485]",0,W FULLERTON AVE,S,7
2015,1.0,0.4,B436118,"[440817.4487, 4641626.256]",0,N ST LOUIS AVE,W,7
2016,0.727272727,0.136363636,B436119,"[440823.7992, 4641620.706]",0,N ST LOUIS AVE,E,7
2017,1.88,0.32,B436120,"[440880.9798, 4641649.032]",0,W FULLERTON AVE,S,7
2018,2.153846154,0.730769231,B436121,"[441020.042, 4641649.322]",0,W FULLERTON AVE,S,7
2019,1.892857143,0.607142857,B436122,"[441152.3524, 4641648.791]",0,W FULLERTON AVE,S,7
2020,1.615384615,0.576923077,B436123,"[441239.0831, 4641651.346]",0,W FULLERTON AVE,S,7
2021,0.0,0.0,B436124,"[440555.2889, 4641625.667]",0,N CENTRAL PARK AVE,E,7
2022,0.8,0.333333333,B436125,"[441191.8743, 4641683.553]",0,N SAWYER AVE,E,7
2023,1.859649123,0.157894737,B437201,"[446211.6125, 4643518.244]",0,W ALDINE AVE,N,13
2024,2.035714286,0.214285714,B437202,"[446176.5894, 4643576.549]",0,N HALSTED ST,E,13
2025,0.745454545,0.090909091,B437203,"[446225.7229, 4643619.927]",0,W BUCKINGHAM PL,S,13
2026,0.716981132,0.056603774,B437204,"[446222.9756, 4643616.736]",0,W BUCKINGHAM PL,N,13
2027,2.448275862,0.155172414,B437205,"[446175.2774, 4643674.858]",0,N HALSTED ST,E,13
